Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,1.293
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,1.375
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,1.391
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,1.324
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,2.174
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,1.889
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,1.333
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,1.306
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,1.322
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,2.563006146
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,2.557747703
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,2.826830059
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,3.123107894
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,3.207557839
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,3.322896999
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,3.425569725
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,3.619910928
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,3.72748017
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,3.675841048
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.072628592
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.450712417
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,4.688094296
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.674556382
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.759720754
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.670039574
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.625018234
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,4.779919558
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.780454714
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,4.47959655
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.453441102
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.393136076
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,4.418366132
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,4.423681993
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.49240792
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,4.421522198
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,4.274864994
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.152312968
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.252433435
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,4.757363908
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,4.521737391
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.614471699
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.331778311
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.235744099
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,5.93930005
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,6.422431534
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,6.972780774
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,8.280925812
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,9.230688071
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,9.74193452
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,10.23467146
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,11.08747483
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,11.58978067
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,10.66444612
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,10.63402111
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,10.5809137
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,10.35887853
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,10.02199003
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,9.295782046
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,8.774583548
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,7.764222789
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,7.523102171
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,9.604973583
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,9.034355419
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,8.38762613
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,7.871652829
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,7.893495398
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,7.92170549
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,7.817111147
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,7.679943002
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,7.279786734
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.749291315
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,6.778443001
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,7.280678895
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.684375417
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.475535146
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.883232503
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,4.462230181
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,4.135
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,4.283
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.573
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,4.275
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.067
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,3.689
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,3.701
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,3.859
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,3.965
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,4.233
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.179
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.157
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,4.029
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.062
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.215
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.292
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.938
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.448
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,3.065
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,2.642
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,2.291
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,2.378
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,2.474
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,2.572
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,2.678
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,3.652
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,4.642
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,3.461
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,2.256
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,2.39
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,2.363
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,1.826
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,1.81
Togo,TGO,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,1.803
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,1.986
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,1.24
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,1.219
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,1.128
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,0.902
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,1.034
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,0.847
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,3.41
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,2.989
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,2.435
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,2.691
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,1.975
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,1.622
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,1.619
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,1.469
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,1.302
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,1.276
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,1.298
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,1.522
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,0.622
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,0.646
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,0.621
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,0.259
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,0.585
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,0.589
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,0.666
Thailand,THA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,0.818
